X (um),Y (um),R (um),Theta (rad),Air Hole Radius (um),Air Hole Radius2 (um),air_hole_shape,Fiber Radius (um),Fiber Material,Distance Between Holes (um),fiber_core_radius(um),Wavelength (nm),Effective Index (neff_real),Effective mode area(um^2),Nonlinear coefficient(1/W/km),Dispersion (ps/nm/km),GVD(ps^2/km)
7.0,0.0,7.0,0.0,2.1999999999999997,2.1999999999999997,circle,18.0,GeO2,7.0,4.8e-06,400.2769142377824,1.6348819999785047,42.25417656815308,8.135678859565376,-3103.004142104813,263.7559821412804
3.500000000000001,6.0621778264910695,7.0,1.0471975511965976,2.1999999999999997,2.1999999999999997,circle,,,,,403.5378259627338,1.6340275177356098,42.26561343304032,8.067752315529194,-3006.0758734132655,259.6972284572737
-3.4999999999999982,6.06217782649107,6.999999999999999,2.0943951023931953,2.1999999999999997,2.1999999999999997,circle,,,,,406.85230502608283,1.6331833161010196,42.27716166911811,7.99984144859304,-2911.562964939804,255.68109943795423
-7.0,8.572527594031471e-16,7.0,3.141592653589793,2.1999999999999997,2.1999999999999997,circle,,,,,410.22168229337956,1.6323492713141021,42.288824118035855,7.931946249463759,-2819.6679327418283,251.72947193464455
-3.500000000000003,-6.062177826491069,7.000000000000001,-2.094395102393196,2.1999999999999997,2.1999999999999997,circle,,,,,413.6473330849735,1.6315252616142906,42.30060371588132,7.864066709293854,-2730.317206535706,247.84059339541585
3.499999999999995,-6.062177826491073,7.0,-1.0471975511965985,2.1999999999999997,2.1999999999999997,circle,,,,,417.1306790477944,1.6307111671724153,42.312503497450926,7.796202819641112,-2643.4435446643033,244.01312200370248
14.0,0.0,14.0,0.0,2.1999999999999997,2.1999999999999997,circle,,,,,420.6731901225102,1.629906870022717,42.32452660073685,7.72835457242926,-2558.977134437815,240.24532870665965
10.500000000000002,6.0621778264910695,12.12435565298214,0.5235987755982988,2.1999999999999997,2.1999999999999997,circle,,,,,424.27638661178224,1.629112253995279,42.33667627167533,7.660521959904005,-2476.8537007434306,236.53584023411105
7.000000000000002,12.124355652982139,14.0,1.0471975511965976,2.1999999999999997,2.1999999999999997,circle,,,,,427.94184135572857,1.628327204648773,42.34895586913118,7.592704974591844,-2397.0109461635466,232.88332668665356
2.541098841762901e-15,12.124355652982139,12.124355652982139,1.5707963267948963,2.1999999999999997,2.1999999999999997,circle,,,,,431.6711820211379,1.6275516092033913,42.361368870165954,7.524903609255845,-2319.385782176284,229.2862337038773
-6.9999999999999964,12.12435565298214,13.999999999999998,2.0943951023931953,2.1999999999999997,2.1999999999999997,circle,,,,,435.4660935114336,1.6267853564738388,42.373918875596765,7.4571178568502665,-2243.91887790835,225.7432223150675
-10.499999999999998,6.062177826491071,12.124355652982139,2.6179938779914944,2.1999999999999997,2.1999999999999997,circle,,,,,439.3283205048832,1.6260283368022532,42.386609615853814,7.389347710475878,-2170.552682412102,222.25298806435742
-14.0,1.7145055188062942e-15,14.0,3.141592653589793,2.1999999999999997,2.1999999999999997,circle,,,,,443.25967012908797,1.6252804419909201,42.39944495717898,7.32159316333196,-2099.231424642331,218.81426625510557
-10.500000000000004,-6.062177826491069,12.124355652982143,-2.617993877991495,2.1999999999999997,2.1999999999999997,circle,,,,,447.26201478036637,1.624541565234635,42.4124289081589,7.253854208669835,-2029.900717972865,215.42579571194491
-7.000000000000006,-12.124355652982137,14.000000000000002,-2.094395102393196,2.1999999999999997,2.1999999999999997,circle,,,,,451.3372950972718,1.6238116010525656,42.425565626644875,7.186130839742821,-1962.5075601337567,212.0863211962433
-7.623296525288703e-15,-12.124355652982143,12.124355652982143,-1.5707963267948972,2.1999999999999997,2.1999999999999997,circle,,,,,455.4875230981662,1.6230904452194506,42.43885942705916,7.118423049756949,-1897.0005310349857,208.79461786090064
6.99999999999999,-12.124355652982146,14.0,-1.0471975511965985,2.1999999999999997,2.1999999999999997,circle,,,,,459.7147854935089,1.6223779946959749,42.452314788131496,7.050730831819367,-1833.3299905122585,205.54951841721456
10.499999999999995,-6.062177826491073,12.124355652982137,-0.5235987755982993,2.1999999999999997,2.1999999999999997,circle,,,,,464.0212471843146,1.6216741475581382,42.46593636107937,6.983054178887057,-1771.446693919256,202.3497625628424
,,,,,,,,,,,468.4091549591071,1.6209788029254273,42.479728978279645,6.915393083712919,-1711.3055497928192,199.19442762104964
,,,,,,,,,,,472.8808414026308,1.620291860887601,42.49369766245042,6.84774753879165,-1652.8596867426431,196.08225936581778
,,,,,,,,,,,477.43872903060804,1.6196132224298587,42.50784763638642,6.780117536304152,-1596.0646065939995,193.01214386532683
,,,,,,,,,,,482.08533466594236,1.6189427893561745,42.52218433328025,6.712503068061393,-1540.878777736135,189.98319673541246
,,,,,,,,,,,486.82327407297873,1.6182804642105488,42.5367134076797,6.644904125446419,-1487.258493091972,186.9941414509007
,,,,,,,,,,,491.6552668677477,1.6176261501959035,42.55144074712006,6.577320699355457,-1435.1653853455646,184.04423571837052
,,,,,,,,,,,496.58414172356464,1.6169797510903514,42.566372484480134,6.50975278013807,-1384.5575273464553,181.13216359449336
,,,,,,,,,,,501.61284189291723,1.616341171160513,42.581515011115606,6.4422003575362545,-1335.398925031782,178.25724579669475
,,,,,,,,,,,506.74443106829244,1.6157103150715633,42.59687499083217,6.37466342062166,-1287.6502222384756,175.41824162692618
,,,,,,,,,,,511.98209960646597,1.6150870877936356,42.61245937474812,6.307141957732807,-1241.2768092910712,172.61441969204785
,,,,,,,,,,,517.3291711428259,1.6144713945041966,42.62827541712824,6.239635956410091,-1196.24150550864,169.84457512810667
,,,,,,,,,,,522.7891096245444,1.6138631404859582,42.64433069225362,6.17214540332989,-1152.5126677436394,167.10815669013786
,,,,,,,,,,,528.3655267938728,1.613262231019872,42.66063311240561,6.104670284237947,-1110.0544997025288,164.40390435328732
,,,,,,,,,,,534.0621901555319,1.6126685712726823,42.67719094705861,6.037210583880871,-1068.8355560201987,161.7310605597996
,,,,,,,,,,,539.883031465129,1.6120820661784958,42.69401284337151,5.969766285936387,-1028.824786865871,159.08881664699774
,,,,,,,,,,,545.8321557787942,1.611502620313755,42.711107848077496,5.902337372942874,-989.9903513328485,156.4761214710691
,,,,,,,,,,,551.913851107806,1.6109301377649412,42.72848543089503,5.83492382622667,-952.3033750563476,153.8922634781826
,,,,,,,,,,,558.1325987259221,1.610364521988288,42.74615550957265,5.7675256258286245,-915.7332037517533,151.3361274418244
,,,,,,,,,,,564.4930841814881,1.6098056756606849,42.76412847671099,5.700142750428635,-880.2529407502878,148.80708616872627
,,,,,,,,,,,571.0002090711882,1.6092535005208959,42.78241522850611,5.6327751772686625,-845.8350960766047,146.30430746425216
,,,,,,,,,,,577.6591036376161,1.6087078972001059,42.80102719557476,5.565422882074325,-812.4503998269413,143.82652172670376
,,,,,,,,,,,584.475140258709,1.6081687650407162,42.81997637604938,5.498085838973674,-780.0755151916602,141.37337018252776
,,,,,,,,,,,591.453947903589,1.6076360019021965,42.839275371124394,5.43076402041497,-748.6833477326164,138.94371946740003
,,,,,,,,,,,598.6014276365629,1.607109503952663,42.85893742328526,5.363457397081178,-718.2495717863817,136.5368091495139
,,,,,,,,,,,605.9237692590285,1.6065891654447195,42.878976457445575,5.296165937802669,-688.7492683861327,134.1516461677596
,,,,,,,,,,,613.427469187933,1.6060748784739234,42.89940712526459,5.228889609466587,-660.1594962556351,131.787491424122
,,,,,,,,,,,621.1193496793177,1.6055665327180684,42.92024485293313,5.161628376922932,-632.4572152340589,129.44346994348066
,,,,,,,,,,,629.0065795165152,1.6050640151552584,42.94150589274305,5.0943822028876955,-605.6184952023032,127.11838984826346
,,,,,,,,,,,637.0966962948628,1.604567209758512,42.96320737880798,5.027151047841224,-579.6230647739828,124.81168371301743
,,,,,,,,,,,645.3976304485417,1.6040759971643899,42.98536738732016,4.9599348699225665,-554.4488726364481,122.52229266639313
,,,,,,,,,,,653.9177311805357,1.6035902543128122,43.00800500178998,4.892733624818234,-530.0748563296017,120.24923116994194
,,,,,,,,,,,662.6657944739208,1.6031098540549138,43.03114038375028,4.825547265645547,-506.4812388912252,117.9916697918085
,,,,,,,,,,,671.6510933820417,1.6026346647253893,43.0547948494765,4.758375742828885,-483.64735339605306,115.74843950105875
,,,,,,,,,,,680.8834108168464,1.602164549675335,43.0789909533256,4.691219003968546,-461.5540161949759,113.5185714957937
,,,,,,,,,,,690.3730750791023,1.60169936676111,43.103752578372145,4.6240769937011486,-440.18214251953844,111.30097979842846
,,,,,,,,,,,700.130998401775,1.601238967784139,43.1291050351079,4.55694965354972,-419.51294425587037,109.09449987879898
,,,,,,,,,,,710.168718808969,1.600783197875946,43.15507516904922,4.489836921762923,-399.5291165658647,106.8981992687291
,,,,,,,,,,,720.4984456280084,1.600331894821939,43.18169147821461,4.4227387331413315,-380.21206910521533,104.71065396521273
,,,,,,,,,,,731.1331090321117,1.599884888316608,43.208984241546425,4.355655018849158,-361.54489257254033,102.53072069204566
,,,,,,,,,,,742.0864140363383,1.5994419991417936,43.23698565949502,4.28858570620898,-343.5103810109851,100.35700787615062
,,,,,,,,,,,753.3728994209214,1.5990030382585452,43.265730008128344,4.221530718477791,-326.09172400613375,98.18805131049506
,,,,,,,,,,,765.0080021146808,1.5985678058017392,43.295253808325256,4.1544899746008666,-309.27300110353684,96.02246299392935
,,,,,,,,,,,777.0081276380483,1.5981360899651083,43.325596011804265,4.087463388940914,-293.038588503308,93.85876035175396
,,,,,,,,,,,789.3907272816825,1.5977076657625253,43.35679820598645,4.020450870978599,-277.3723679844258,91.69509657657501
,,,,,,,,,,,802.17438278422,1.5972822936493105,43.38890483996224,3.9534523249805535,-262.25901240137694,89.52964778314225
,,,,,,,,,,,815.3788993732605,1.5968597179848998,43.42196347415612,3.88646764962983,-247.68339237839925,87.36041755597347
,,,,,,,,,,,829.0254081493821,1.5964396653153712,43.4560250566466,3.819496737613748,-233.6318618143401,85.18568676441714
,,,,,,,,,,,843.1364789263929,1.5960218424509933,43.49114422953787,3.7525394751625805,-220.08850025497495,83.00265560420527
,,,,,,,,,,,857.736244795248,1.5956059343100408,43.52737966928108,3.6855957415317335,-207.03995825110425,80.80915633453739
,,,,,,,,,,,872.8505398577195,1.5951916014955116,43.56479446542812,3.618665408419372,-194.4725897013708,78.6026239633539
,,,,,,,,,,,888.5070517834185,1.5947784775659217,43.6034565430027,3.55174833930922,-182.37225407811445,76.37995547110958
,,,,,,,,,,,904.7354910853986,1.5943661659548805,43.64343913447894,3.4848443887274914,-170.72560193223217,74.13798599077106
,,,,,,,,,,,921.5677792916387,1.593954236486472,43.684821308325525,3.417953401400537,-159.5187893925653,71.87291947918845
,,,,,,,,,,,939.0382585199162,1.593542221424283,43.72768856221311,3.3510752112975797,-148.73945585801323,69.58115585206957
,,,,,,,,,,,957.1839253512189,1.5931296109809576,43.77213349033569,3.2842096405403636,-138.37464741932996,67.25834822435276
,,,,,,,,,,,976.0446923532133,1.5927158482019796,43.818256535915914,3.2173564981580918,-128.41160793635396,64.89968207651445
,,,,,,,,,,,995.6636811442327,1.5923003231215145,43.866166841893865,3.150515578662488,-118.83698796169918,62.49939939127336
,,,,,,,,,,,1016.0875515266787,1.591882366068965,43.91598321513153,3.0836866604125284,-109.63931685761881,60.05199768301425
,,,,,,,,,,,1037.366871977499,1.5914612399816055,43.96783522225714,3.016869503733536,-100.80544294482414,57.550302244364254
,,,,,,,,,,,1059.5565376882478,1.5910361315503012,44.0218644386783,2.950063848747679,-92.32379670221626,54.98709850714068
,,,,,,,,,,,1082.7162434300674,1.5906061409906205,44.07822587641276,2.8832694128651726,-84.18172087430514,52.35353135606587
,,,,,,,,,,,1106.911019819566,1.590170270189016,44.13708962143233,2.816485887874817,-76.366953745862,49.63977063612518
,,,,,,,,,,,1132.2118431297276,1.5897274089211728,44.19864271739958,2.7497129365602326,-68.86743137050497,46.834743767611315
,,,,,,,,,,,1158.6963306883176,1.5892763187743908,44.26309134030567,2.6829501887525513,-61.67108980240802,43.92580843570329
,,,,,,,,,,,1186.4495362137861,1.5888156143246688,44.330663317970924,2.616197236711236,-54.76586509569063,40.89849915016472
,,,,,,,,,,,1215.5648622558424,1.588343741017442,44.4016110601458,2.549453629700955,-48.13900111042883,37.73568401217097
,,,,,,,,,,,1246.1451103629079,1.5878589490729067,44.47621497970821,2.482718867602487,-41.77803836154204,34.41788322283865
,,,,,,,,,,,1278.3036938561438,1.5873592625748325,44.554787504043276,2.4159923933585046,-35.67071513350265,30.922797819709853
,,,,,,,,,,,1312.166043362267,1.5868424426954029,44.63767779927239,2.3492735840077597,-29.803780862450463,27.223742480423105
,,,,,,,,,,,1347.8712418211041,1.5863059437442644,44.72527736009155,2.282561740001212,-24.164232196913705,23.28995727316912
,,,,,,,,,,,1385.573933900016,1.5857468603890212,44.81802665665525,2.2158560724169556,-18.73812637946249,19.084660992340137
,,,,,,,,,,,1425.4465650913837,1.5851618639516425,44.91642308001579,2.1491556875919366,-13.51157009529958,14.56486887585088
,,,,,,,,,,,1467.682018871869,1.5845471251060825,45.02103049295493,2.0824595685605174,-8.470027278350129,9.679382073054393
,,,,,,,,,,,1512.4967370053614,1.5838982195388618,45.13249077899562,2.0157665525221993,-3.597280820789181,4.3657826634242625
,,,,,,,,,,,1560.134429509467,1.5832100121194272,45.25153789644475,1.9490753033401889,1.1230347123068043,-1.4501605930876023
,,,,,,,,,,,1610.870508517905,1.5824765137661776,45.37901509714006,1.8823842777785136,5.708273603954596,-7.858233318955165
,,,,,,,,,,,1665.017416367246,1.5816907033519476,45.51589617638049,1.8156916837907537,10.178212814812976,-14.969523123958105
,,,,,,,,,,,1722.9310656321945,1.5808443044743532,45.66331190344148,1.7489954286369969,14.553815923259581,-22.919838755682818
,,,,,,,,,,,1785.0186716009218,1.5799275034362532,45.82258317363197,1.6822930538693515,18.858271415606076,-31.877649078461623
,,,,,,,,,,,1851.748341567311,1.5789285899165957,45.99526297165064,1.615581653201104,23.118970382430735,-42.05632249488664
,,,,,,,,,,,1923.6608985213825,1.5778334949258483,46.18319001570739,1.5488577678293214,27.36577603447101,-53.72342347980856
,,,,,,,,,,,2001.384571188912,1.576625190761324,46.38855807623091,1.4821172517108638,31.634138573549848,-67.22270505092166
